dup_id,canonical_id,rule,score
CHEMBL1922094,CHEMBL1921986,InChIKeyFull,1.0
CHEMBL98123,CHEMBL19224,InChIKeyFull,1.0
CHEMBL1922581,CHEMBL1922579,InChIKeyFull,1.0
CHEMBL205338,CHEMBL1922604,InChIKeyFull,1.0
CHEMBL3976143,CHEMBL192308,InChIKeyFull,1.0
CHEMBL1923600,CHEMBL1923599,InChIKeyFull,1.0
CHEMBL1923602,CHEMBL1923601,InChIKeyFull,1.0
CHEMBL431801,CHEMBL1923662,InChIKeyFull,1.0
CHEMBL2370964,CHEMBL1923665,InChIKeyFull,1.0
CHEMBL1927641,CHEMBL1926695,InChIKeyFull,1.0
CHEMBL1927643,CHEMBL1927642,InChIKeyFull,1.0
CHEMBL1927771,CHEMBL1927770,InChIKeyFull,1.0
CHEMBL3952178,CHEMBL192827,InChIKeyFull,1.0
CHEMBL1929401,CHEMBL1929400,InChIKeyFull,1.0
CHEMBL3896689,CHEMBL1929421,InChIKeyFull,1.0
CHEMBL1933103,CHEMBL1933100,InChIKeyFull,1.0
CHEMBL1933104,CHEMBL1933100,InChIKeyFull,1.0
CHEMBL467389,CHEMBL19332,InChIKeyFull,1.0
CHEMBL584458,CHEMBL193627,InChIKeyFull,1.0
CHEMBL2079655,CHEMBL19376,InChIKeyFull,1.0
CHEMBL3038233,CHEMBL193907,InChIKeyFull,1.0
CHEMBL1939319,CHEMBL1939318,InChIKeyFull,1.0
CHEMBL1939492,CHEMBL1939491,InChIKeyFull,1.0
CHEMBL1945410,CHEMBL1945409,InChIKeyFull,1.0
CHEMBL1945441,CHEMBL1945439,InChIKeyFull,1.0
CHEMBL5191815,CHEMBL1946916,InChIKeyFull,1.0
CHEMBL1950654,CHEMBL1950653,InChIKeyFull,1.0
CHEMBL1950656,CHEMBL1950655,InChIKeyFull,1.0
CHEMBL1950658,CHEMBL1950657,InChIKeyFull,1.0
CHEMBL1950660,CHEMBL1950659,InChIKeyFull,1.0
CHEMBL1950662,CHEMBL1950661,InChIKeyFull,1.0
CHEMBL1950664,CHEMBL1950663,InChIKeyFull,1.0
CHEMBL1950666,CHEMBL1950665,InChIKeyFull,1.0
CHEMBL1950808,CHEMBL1950807,InChIKeyFull,1.0
CHEMBL372468,CHEMBL1950807,InChIKeyFull,1.0
CHEMBL425185,CHEMBL1950807,InChIKeyFull,1.0
CHEMBL1952329,CHEMBL1952141,InChIKeyFull,1.0
CHEMBL370511,CHEMBL195586,InChIKeyFull,1.0
CHEMBL2153734,CHEMBL1958070,InChIKeyFull,1.0
CHEMBL2153733,CHEMBL1958071,InChIKeyFull,1.0
CHEMBL5394669,CHEMBL1958314,InChIKeyFull,1.0
CHEMBL304045,CHEMBL19611,InChIKeyFull,1.0
CHEMBL71801,CHEMBL19611,InChIKeyFull,1.0
CHEMBL63860,CHEMBL196120,InChIKeyFull,1.0
CHEMBL430500,CHEMBL196370,InChIKeyFull,1.0
CHEMBL276990,CHEMBL19658,InChIKeyFull,1.0
CHEMBL3038235,CHEMBL196608,InChIKeyFull,1.0
CHEMBL3609305,CHEMBL1968380,InChIKeyFull,1.0
CHEMBL513909,CHEMBL1968380,InChIKeyFull,1.0
CHEMBL3038234,CHEMBL197031,InChIKeyFull,1.0
CHEMBL3038236,CHEMBL197104,InChIKeyFull,1.0
CHEMBL69863,CHEMBL1972346,InChIKeyFull,1.0
CHEMBL56543,CHEMBL1974157,InChIKeyFull,1.0
CHEMBL1998110,CHEMBL1978567,InChIKeyFull,1.0
CHEMBL384575,CHEMBL1981047,InChIKeyFull,1.0
CHEMBL402548,CHEMBL1981047,InChIKeyFull,1.0
CHEMBL556353,CHEMBL198759,InChIKeyFull,1.0
CHEMBL382094,CHEMBL198843,InChIKeyFull,1.0
CHEMBL382953,CHEMBL198902,InChIKeyFull,1.0
CHEMBL380991,CHEMBL198920,InChIKeyFull,1.0
CHEMBL314535,CHEMBL19902,InChIKeyFull,1.0
CHEMBL539053,CHEMBL19902,InChIKeyFull,1.0
CHEMBL535,CHEMBL1990885,InChIKeyFull,1.0
CHEMBL2113675,CHEMBL199832,InChIKeyFull,1.0
CHEMBL372787,CHEMBL200129,InChIKeyFull,1.0
CHEMBL4217792,CHEMBL200129,InChIKeyFull,1.0
CHEMBL2371056,CHEMBL200199,InChIKeyFull,1.0
CHEMBL297166,CHEMBL200252,InChIKeyFull,1.0
CHEMBL258805,CHEMBL2002649,InChIKeyFull,1.0
CHEMBL276711,CHEMBL2002702,InChIKeyFull,1.0
CHEMBL334255,CHEMBL2003538,InChIKeyFull,1.0
CHEMBL200442,CHEMBL200441,InChIKeyFull,1.0
CHEMBL381198,CHEMBL200589,InChIKeyFull,1.0
CHEMBL274654,CHEMBL2007064,InChIKeyFull,1.0
CHEMBL3932162,CHEMBL201013,InChIKeyFull,1.0
CHEMBL255056,CHEMBL2011488,InChIKeyFull,1.0
CHEMBL534932,CHEMBL2011488,InChIKeyFull,1.0
CHEMBL252424,CHEMBL2011496,InChIKeyFull,1.0
CHEMBL539599,CHEMBL2011496,InChIKeyFull,1.0
CHEMBL2021616,CHEMBL2011499,InChIKeyFull,1.0
CHEMBL4112162,CHEMBL2011499,InChIKeyFull,1.0
CHEMBL3221560,CHEMBL2018752,InChIKeyFull,1.0
CHEMBL3221544,CHEMBL2018769,InChIKeyFull,1.0
CHEMBL3221548,CHEMBL2018777,InChIKeyFull,1.0
CHEMBL3221543,CHEMBL2018879,InChIKeyFull,1.0
CHEMBL372312,CHEMBL201960,InChIKeyFull,1.0
CHEMBL380699,CHEMBL201960,InChIKeyFull,1.0
CHEMBL382655,CHEMBL202118,InChIKeyFull,1.0
CHEMBL2021559,CHEMBL2021544,InChIKeyFull,1.0
CHEMBL3216777,CHEMBL2021632,InChIKeyFull,1.0
CHEMBL3217208,CHEMBL2021640,InChIKeyFull,1.0
CHEMBL3216779,CHEMBL2021659,InChIKeyFull,1.0
CHEMBL370870,CHEMBL202225,InChIKeyFull,1.0
CHEMBL29078,CHEMBL20226,InChIKeyFull,1.0
CHEMBL2022755,CHEMBL2022749,InChIKeyFull,1.0
CHEMBL2022756,CHEMBL2022750,InChIKeyFull,1.0
CHEMBL2022757,CHEMBL2022751,InChIKeyFull,1.0
CHEMBL2022758,CHEMBL2022752,InChIKeyFull,1.0
CHEMBL2022759,CHEMBL2022753,InChIKeyFull,1.0
CHEMBL2024586,CHEMBL2022754,InChIKeyFull,1.0
CHEMBL2022765,CHEMBL2022760,InChIKeyFull,1.0
CHEMBL2022766,CHEMBL2022761,InChIKeyFull,1.0
CHEMBL2022767,CHEMBL2022762,InChIKeyFull,1.0
CHEMBL2022768,CHEMBL2022763,InChIKeyFull,1.0
CHEMBL2022769,CHEMBL2022764,InChIKeyFull,1.0
CHEMBL2023169,CHEMBL2023162,InChIKeyFull,1.0
CHEMBL2023171,CHEMBL2023162,InChIKeyFull,1.0
CHEMBL2023803,CHEMBL2023489,InChIKeyFull,1.0
CHEMBL2028019,CHEMBL2024517,InChIKeyFull,1.0
CHEMBL3104418,CHEMBL2024572,InChIKeyFull,1.0
CHEMBL387914,CHEMBL202609,InChIKeyFull,1.0
CHEMBL202666,CHEMBL202639,InChIKeyFull,1.0
CHEMBL206466,CHEMBL202639,InChIKeyFull,1.0
CHEMBL204169,CHEMBL202668,InChIKeyFull,1.0
CHEMBL377713,CHEMBL202991,InChIKeyFull,1.0
CHEMBL2070050,CHEMBL2030554,InChIKeyFull,1.0
CHEMBL2069948,CHEMBL2030556,InChIKeyFull,1.0
CHEMBL2069945,CHEMBL2030558,InChIKeyFull,1.0
CHEMBL2069937,CHEMBL2030559,InChIKeyFull,1.0
CHEMBL2164257,CHEMBL203125,InChIKeyFull,1.0
CHEMBL203665,CHEMBL203224,InChIKeyFull,1.0
CHEMBL5279440,CHEMBL2032319,InChIKeyFull,1.0
CHEMBL203845,CHEMBL203556,InChIKeyFull,1.0
CHEMBL358894,CHEMBL2036327,InChIKeyFull,1.0
CHEMBL2079269,CHEMBL2036329,InChIKeyFull,1.0
CHEMBL81208,CHEMBL2037006,InChIKeyFull,1.0
CHEMBL50572,CHEMBL2037009,InChIKeyFull,1.0
CHEMBL94397,CHEMBL2037010,InChIKeyFull,1.0
CHEMBL2037041,CHEMBL2037037,InChIKeyFull,1.0
CHEMBL212813,CHEMBL2037078,InChIKeyFull,1.0
CHEMBL377898,CHEMBL2037080,InChIKeyFull,1.0
CHEMBL210017,CHEMBL2037081,InChIKeyFull,1.0
CHEMBL280293,CHEMBL2037082,InChIKeyFull,1.0
CHEMBL213782,CHEMBL2037083,InChIKeyFull,1.0
CHEMBL418874,CHEMBL2037182,InChIKeyFull,1.0
CHEMBL331071,CHEMBL2037183,InChIKeyFull,1.0
CHEMBL2037436,CHEMBL2037337,InChIKeyFull,1.0
CHEMBL2037443,CHEMBL2037337,InChIKeyFull,1.0
CHEMBL2037437,CHEMBL2037338,InChIKeyFull,1.0
CHEMBL2037444,CHEMBL2037338,InChIKeyFull,1.0
CHEMBL2037438,CHEMBL2037340,InChIKeyFull,1.0
CHEMBL2037446,CHEMBL2037340,InChIKeyFull,1.0
CHEMBL2037433,CHEMBL2037341,InChIKeyFull,1.0
CHEMBL2037447,CHEMBL2037341,InChIKeyFull,1.0
CHEMBL2037434,CHEMBL2037342,InChIKeyFull,1.0
CHEMBL2037448,CHEMBL2037342,InChIKeyFull,1.0
CHEMBL2037439,CHEMBL2037344,InChIKeyFull,1.0
CHEMBL2037450,CHEMBL2037344,InChIKeyFull,1.0
CHEMBL2037440,CHEMBL2037435,InChIKeyFull,1.0
CHEMBL2037451,CHEMBL2037435,InChIKeyFull,1.0
CHEMBL534489,CHEMBL203797,InChIKeyFull,1.0
CHEMBL2041823,CHEMBL2041822,InChIKeyFull,1.0
CHEMBL2041825,CHEMBL2041824,InChIKeyFull,1.0
CHEMBL2078942,CHEMBL2042553,InChIKeyFull,1.0
CHEMBL2078987,CHEMBL2042554,InChIKeyFull,1.0
CHEMBL2043043,CHEMBL2043042,InChIKeyFull,1.0
CHEMBL472584,CHEMBL204711,InChIKeyFull,1.0
CHEMBL438435,CHEMBL205068,InChIKeyFull,1.0
CHEMBL440574,CHEMBL205172,InChIKeyFull,1.0
CHEMBL296373,CHEMBL2051990,InChIKeyFull,1.0
CHEMBL3349020,CHEMBL2051990,InChIKeyFull,1.0
CHEMBL9798,CHEMBL2051990,InChIKeyFull,1.0
CHEMBL208479,CHEMBL205306,InChIKeyFull,1.0
CHEMBL554955,CHEMBL20555,InChIKeyFull,1.0
CHEMBL379902,CHEMBL205751,InChIKeyFull,1.0
CHEMBL469649,CHEMBL2057533,InChIKeyFull,1.0
CHEMBL3092905,CHEMBL2057798,InChIKeyFull,1.0
CHEMBL558198,CHEMBL206335,InChIKeyFull,1.0
CHEMBL3392650,CHEMBL206815,InChIKeyFull,1.0
CHEMBL382638,CHEMBL206955,InChIKeyFull,1.0
CHEMBL382349,CHEMBL206974,InChIKeyFull,1.0
CHEMBL2078876,CHEMBL2070081,InChIKeyFull,1.0
CHEMBL2078877,CHEMBL2070083,InChIKeyFull,1.0
CHEMBL3963260,CHEMBL207208,InChIKeyFull,1.0
CHEMBL515883,CHEMBL207209,InChIKeyFull,1.0
CHEMBL208292,CHEMBL207584,InChIKeyFull,1.0
CHEMBL361497,CHEMBL207675,InChIKeyFull,1.0
CHEMBL208118,CHEMBL207687,InChIKeyFull,1.0
CHEMBL382975,CHEMBL207729,InChIKeyFull,1.0
CHEMBL32202,CHEMBL20775,InChIKeyFull,1.0
CHEMBL2311181,CHEMBL2079558,InChIKeyFull,1.0
CHEMBL3349673,CHEMBL2079558,InChIKeyFull,1.0
CHEMBL3351090,CHEMBL2079558,InChIKeyFull,1.0
CHEMBL2079663,CHEMBL2079583,InChIKeyFull,1.0
CHEMBL2079664,CHEMBL2079584,InChIKeyFull,1.0
CHEMBL296019,CHEMBL2079591,InChIKeyFull,1.0
CHEMBL213077,CHEMBL208540,InChIKeyFull,1.0
CHEMBL2088295,CHEMBL2088294,InChIKeyFull,1.0
CHEMBL2088297,CHEMBL2088296,InChIKeyFull,1.0
CHEMBL544678,CHEMBL20888,InChIKeyFull,1.0
CHEMBL2093073,CHEMBL2092838,InChIKeyFull,1.0
CHEMBL5089005,CHEMBL20963,InChIKeyFull,1.0
CHEMBL556578,CHEMBL2096625,InChIKeyFull,1.0
CHEMBL70,CHEMBL2096625,InChIKeyFull,1.0
CHEMBL2096854,CHEMBL2096739,InChIKeyFull,1.0
CHEMBL2096855,CHEMBL2096740,InChIKeyFull,1.0
CHEMBL266417,CHEMBL2096742,InChIKeyFull,1.0
CHEMBL3422426,CHEMBL2096742,InChIKeyFull,1.0
CHEMBL3600736,CHEMBL2096742,InChIKeyFull,1.0
CHEMBL3735607,CHEMBL2096742,InChIKeyFull,1.0
CHEMBL442504,CHEMBL2096742,InChIKeyFull,1.0
CHEMBL439691,CHEMBL2096759,InChIKeyFull,1.0
CHEMBL371405,CHEMBL2096820,InChIKeyFull,1.0
CHEMBL608703,CHEMBL2096858,InChIKeyFull,1.0
CHEMBL218082,CHEMBL2096859,InChIKeyFull,1.0
CHEMBL610766,CHEMBL2096860,InChIKeyFull,1.0
CHEMBL386429,CHEMBL2096915,InChIKeyFull,1.0
CHEMBL441544,CHEMBL2096915,InChIKeyFull,1.0
CHEMBL377981,CHEMBL210104,InChIKeyFull,1.0
CHEMBL221959,CHEMBL2103743,InChIKeyFull,1.0
CHEMBL3909645,CHEMBL210380,InChIKeyFull,1.0
CHEMBL3989516,CHEMBL2103830,InChIKeyFull,1.0
CHEMBL2105685,CHEMBL2103851,InChIKeyFull,1.0
CHEMBL2105717,CHEMBL2103868,InChIKeyFull,1.0
CHEMBL2204360,CHEMBL2104993,InChIKeyFull,1.0
CHEMBL226731,CHEMBL210564,InChIKeyFull,1.0
CHEMBL2110727,CHEMBL2105686,InChIKeyFull,1.0
CHEMBL576982,CHEMBL2105709,InChIKeyFull,1.0
CHEMBL2110732,CHEMBL2105719,InChIKeyFull,1.0
CHEMBL3039527,CHEMBL2105763,InChIKeyFull,1.0
CHEMBL778,CHEMBL2106195,InChIKeyFull,1.0
CHEMBL69271,CHEMBL2106804,InChIKeyFull,1.0
CHEMBL408194,CHEMBL2107358,InChIKeyFull,1.0
CHEMBL4525540,CHEMBL2107358,InChIKeyFull,1.0
CHEMBL2110337,CHEMBL2110227,InChIKeyFull,1.0
CHEMBL85606,CHEMBL2110366,InChIKeyFull,1.0
CHEMBL213401,CHEMBL211093,InChIKeyFull,1.0
CHEMBL2371100,CHEMBL2111200,InChIKeyFull,1.0
CHEMBL2371108,CHEMBL2111200,InChIKeyFull,1.0
CHEMBL3350357,CHEMBL2111200,InChIKeyFull,1.0
CHEMBL414544,CHEMBL2111200,InChIKeyFull,1.0
CHEMBL415582,CHEMBL2111200,InChIKeyFull,1.0
CHEMBL264046,CHEMBL2111257,InChIKeyFull,1.0
CHEMBL308883,CHEMBL2111534,InChIKeyFull,1.0
CHEMBL69091,CHEMBL2111535,InChIKeyFull,1.0
CHEMBL291536,CHEMBL2111553,InChIKeyFull,1.0
CHEMBL2112381,CHEMBL2111571,InChIKeyFull,1.0
CHEMBL2112481,CHEMBL2111683,InChIKeyFull,1.0
CHEMBL412698,CHEMBL2111764,InChIKeyFull,1.0
CHEMBL2112603,CHEMBL2111807,InChIKeyFull,1.0
CHEMBL408336,CHEMBL2111807,InChIKeyFull,1.0
CHEMBL2112604,CHEMBL2111808,InChIKeyFull,1.0
CHEMBL2112652,CHEMBL2111843,InChIKeyFull,1.0
CHEMBL2369128,CHEMBL2111843,InChIKeyFull,1.0
CHEMBL2370626,CHEMBL2111843,InChIKeyFull,1.0
CHEMBL2112688,CHEMBL2111881,InChIKeyFull,1.0
CHEMBL2112689,CHEMBL2111882,InChIKeyFull,1.0
CHEMBL379878,CHEMBL211192,InChIKeyFull,1.0
CHEMBL2112834,CHEMBL2111997,InChIKeyFull,1.0
CHEMBL3349030,CHEMBL2112008,InChIKeyFull,1.0
CHEMBL405282,CHEMBL2112008,InChIKeyFull,1.0
CHEMBL410795,CHEMBL2112008,InChIKeyFull,1.0
CHEMBL437050,CHEMBL2112008,InChIKeyFull,1.0
CHEMBL2372927,CHEMBL2112249,InChIKeyFull,1.0
CHEMBL432083,CHEMBL2112274,InChIKeyFull,1.0
CHEMBL284694,CHEMBL2112275,InChIKeyFull,1.0
CHEMBL286449,CHEMBL2112276,InChIKeyFull,1.0
CHEMBL2114300,CHEMBL2112385,InChIKeyFull,1.0
CHEMBL334194,CHEMBL2112589,InChIKeyFull,1.0
CHEMBL301562,CHEMBL2112860,InChIKeyFull,1.0
CHEMBL59725,CHEMBL2112910,InChIKeyFull,1.0
CHEMBL328190,CHEMBL2113354,InChIKeyFull,1.0
CHEMBL212526,CHEMBL211383,InChIKeyFull,1.0
CHEMBL2114095,CHEMBL2114094,InChIKeyFull,1.0
CHEMBL2115143,CHEMBL2114094,InChIKeyFull,1.0
CHEMBL72526,CHEMBL2114102,InChIKeyFull,1.0
CHEMBL275025,CHEMBL2114223,InChIKeyFull,1.0
CHEMBL211430,CHEMBL211429,InChIKeyFull,1.0
CHEMBL278351,CHEMBL2114308,InChIKeyFull,1.0
CHEMBL34990,CHEMBL2114391,InChIKeyFull,1.0
CHEMBL2115345,CHEMBL2114403,InChIKeyFull,1.0
CHEMBL2115347,CHEMBL2114407,InChIKeyFull,1.0
CHEMBL2115348,CHEMBL2114408,InChIKeyFull,1.0
CHEMBL378059,CHEMBL211457,InChIKeyFull,1.0
CHEMBL278020,CHEMBL211471,InChIKeyFull,1.0
CHEMBL54126,CHEMBL211471,InChIKeyFull,1.0
CHEMBL48098,CHEMBL2114977,InChIKeyFull,1.0
CHEMBL2115429,CHEMBL2114980,InChIKeyFull,1.0
CHEMBL297452,CHEMBL2114982,InChIKeyFull,1.0
CHEMBL212572,CHEMBL211500,InChIKeyFull,1.0
CHEMBL378763,CHEMBL211500,InChIKeyFull,1.0
CHEMBL3350316,CHEMBL2115043,InChIKeyFull,1.0
CHEMBL366344,CHEMBL2115133,InChIKeyFull,1.0
CHEMBL217584,CHEMBL2115441,InChIKeyFull,1.0
CHEMBL3350396,CHEMBL2115441,InChIKeyFull,1.0
CHEMBL413260,CHEMBL2115441,InChIKeyFull,1.0
CHEMBL3265231,CHEMBL212174,InChIKeyFull,1.0
CHEMBL301281,CHEMBL21256,InChIKeyFull,1.0
CHEMBL378198,CHEMBL212581,InChIKeyFull,1.0
CHEMBL56564,CHEMBL2130744,InChIKeyFull,1.0
CHEMBL534942,CHEMBL213287,InChIKeyFull,1.0
CHEMBL5275126,CHEMBL2133806,InChIKeyFull,1.0
CHEMBL279301,CHEMBL2137046,InChIKeyFull,1.0
CHEMBL489,CHEMBL2137046,InChIKeyFull,1.0
CHEMBL525191,CHEMBL2139930,InChIKeyFull,1.0
CHEMBL2387337,CHEMBL214022,InChIKeyFull,1.0
CHEMBL5171825,CHEMBL2141296,InChIKeyFull,1.0
CHEMBL386770,CHEMBL214186,InChIKeyFull,1.0
CHEMBL263948,CHEMBL214332,InChIKeyFull,1.0
CHEMBL214473,CHEMBL214454,InChIKeyFull,1.0
CHEMBL359744,CHEMBL2145445,InChIKeyFull,1.0
CHEMBL53463,CHEMBL2145445,InChIKeyFull,1.0
CHEMBL249837,CHEMBL2146123,InChIKeyFull,1.0
CHEMBL517712,CHEMBL2146146,InChIKeyFull,1.0
CHEMBL387067,CHEMBL214835,InChIKeyFull,1.0
CHEMBL328443,CHEMBL214929,InChIKeyFull,1.0
CHEMBL36622,CHEMBL214986,InChIKeyFull,1.0
CHEMBL3740374,CHEMBL214986,InChIKeyFull,1.0
CHEMBL80254,CHEMBL215137,InChIKeyFull,1.0
CHEMBL386830,CHEMBL215202,InChIKeyFull,1.0
CHEMBL2220978,CHEMBL2153423,InChIKeyFull,1.0
CHEMBL553587,CHEMBL21541,InChIKeyFull,1.0
CHEMBL636,CHEMBL215645,InChIKeyFull,1.0
CHEMBL257154,CHEMBL2158221,InChIKeyFull,1.0
CHEMBL2364552,CHEMBL216061,InChIKeyFull,1.0
CHEMBL263876,CHEMBL216079,InChIKeyFull,1.0
CHEMBL387200,CHEMBL216082,InChIKeyFull,1.0
CHEMBL386170,CHEMBL216182,InChIKeyFull,1.0
CHEMBL2163402,CHEMBL2163398,InChIKeyFull,1.0
CHEMBL2163403,CHEMBL2163398,InChIKeyFull,1.0
CHEMBL374268,CHEMBL216640,InChIKeyFull,1.0
CHEMBL411338,CHEMBL216640,InChIKeyFull,1.0
CHEMBL405057,CHEMBL216696,InChIKeyFull,1.0
CHEMBL407084,CHEMBL216696,InChIKeyFull,1.0
CHEMBL428295,CHEMBL216789,InChIKeyFull,1.0
CHEMBL558600,CHEMBL216789,InChIKeyFull,1.0
CHEMBL406812,CHEMBL216813,InChIKeyFull,1.0
CHEMBL553058,CHEMBL216927,InChIKeyFull,1.0
CHEMBL3401420,CHEMBL216966,InChIKeyFull,1.0
CHEMBL2170471,CHEMBL2170470,InChIKeyFull,1.0
CHEMBL2170488,CHEMBL2170487,InChIKeyFull,1.0
CHEMBL264733,CHEMBL217049,InChIKeyFull,1.0
CHEMBL65606,CHEMBL2170855,InChIKeyFull,1.0
CHEMBL4848205,CHEMBL2171812,InChIKeyFull,1.0
CHEMBL2171847,CHEMBL2171846,InChIKeyFull,1.0
CHEMBL444113,CHEMBL217234,InChIKeyFull,1.0
CHEMBL385918,CHEMBL217424,InChIKeyFull,1.0
CHEMBL261960,CHEMBL217563,InChIKeyFull,1.0
CHEMBL384522,CHEMBL217563,InChIKeyFull,1.0
CHEMBL218600,CHEMBL217957,InChIKeyFull,1.0
CHEMBL2220486,CHEMBL2180605,InChIKeyFull,1.0
CHEMBL2180983,CHEMBL2180982,InChIKeyFull,1.0
CHEMBL2180985,CHEMBL2180984,InChIKeyFull,1.0
CHEMBL2181016,CHEMBL2181015,InChIKeyFull,1.0
CHEMBL2181017,CHEMBL2181015,InChIKeyFull,1.0
CHEMBL501578,CHEMBL2181015,InChIKeyFull,1.0
CHEMBL363142,CHEMBL2181202,InChIKeyFull,1.0
CHEMBL5084951,CHEMBL2181976,InChIKeyFull,1.0
CHEMBL368084,CHEMBL218227,InChIKeyFull,1.0
CHEMBL218763,CHEMBL218327,InChIKeyFull,1.0
CHEMBL430298,CHEMBL218327,InChIKeyFull,1.0
CHEMBL386212,CHEMBL218651,InChIKeyFull,1.0
CHEMBL221126,CHEMBL218657,InChIKeyFull,1.0
CHEMBL426020,CHEMBL218994,InChIKeyFull,1.0
CHEMBL412029,CHEMBL219201,InChIKeyFull,1.0
CHEMBL408752,CHEMBL219375,InChIKeyFull,1.0
CHEMBL223244,CHEMBL220219,InChIKeyFull,1.0
CHEMBL373572,CHEMBL220327,InChIKeyFull,1.0
CHEMBL373796,CHEMBL220333,InChIKeyFull,1.0
CHEMBL2203740,CHEMBL2203738,InChIKeyFull,1.0
CHEMBL2203744,CHEMBL2203739,InChIKeyFull,1.0
CHEMBL4591436,CHEMBL2204570,InChIKeyFull,1.0
CHEMBL2206303,CHEMBL2206302,InChIKeyFull,1.0
CHEMBL2207331,CHEMBL2207325,InChIKeyFull,1.0
CHEMBL507178,CHEMBL2207325,InChIKeyFull,1.0
CHEMBL2207332,CHEMBL2207326,InChIKeyFull,1.0
CHEMBL2207333,CHEMBL2207327,InChIKeyFull,1.0
CHEMBL3545328,CHEMBL2208034,InChIKeyFull,1.0
CHEMBL435323,CHEMBL221436,InChIKeyFull,1.0
CHEMBL2220442,CHEMBL2218894,InChIKeyFull,1.0
CHEMBL279215,CHEMBL22237,InChIKeyFull,1.0
CHEMBL222892,CHEMBL222819,InChIKeyFull,1.0
CHEMBL387159,CHEMBL222830,InChIKeyFull,1.0
CHEMBL47277,CHEMBL22304,InChIKeyFull,1.0
CHEMBL395213,CHEMBL22310,InChIKeyFull,1.0
CHEMBL376823,CHEMBL223730,InChIKeyFull,1.0
CHEMBL2360464,CHEMBL225072,InChIKeyFull,1.0
CHEMBL538542,CHEMBL225230,InChIKeyFull,1.0
CHEMBL5084234,CHEMBL225284,InChIKeyFull,1.0
CHEMBL53651,CHEMBL2262044,InChIKeyFull,1.0
CHEMBL4849255,CHEMBL2262842,InChIKeyFull,1.0
CHEMBL462020,CHEMBL227212,InChIKeyFull,1.0
CHEMBL504838,CHEMBL227212,InChIKeyFull,1.0
CHEMBL332050,CHEMBL227371,InChIKeyFull,1.0
CHEMBL422074,CHEMBL227371,InChIKeyFull,1.0
CHEMBL228194,CHEMBL227587,InChIKeyFull,1.0
CHEMBL427464,CHEMBL228285,InChIKeyFull,1.0
CHEMBL25713,CHEMBL22958,InChIKeyFull,1.0
CHEMBL376464,CHEMBL22969,InChIKeyFull,1.0
CHEMBL23977,CHEMBL22973,InChIKeyFull,1.0
CHEMBL375471,CHEMBL229836,InChIKeyFull,1.0
CHEMBL427071,CHEMBL229836,InChIKeyFull,1.0
CHEMBL395998,CHEMBL230000,InChIKeyFull,1.0
CHEMBL3216426,CHEMBL23013,InChIKeyFull,1.0
CHEMBL2303804,CHEMBL2303797,InChIKeyFull,1.0
CHEMBL403166,CHEMBL2304199,InChIKeyFull,1.0
CHEMBL2304248,CHEMBL2304247,InChIKeyFull,1.0
CHEMBL3350327,CHEMBL2304247,InChIKeyFull,1.0
CHEMBL414042,CHEMBL2304286,InChIKeyFull,1.0
CHEMBL510755,CHEMBL2311098,InChIKeyFull,1.0
CHEMBL2372197,CHEMBL2311114,InChIKeyFull,1.0
CHEMBL281786,CHEMBL2311186,InChIKeyFull,1.0
CHEMBL5415879,CHEMBL2311186,InChIKeyFull,1.0
CHEMBL4443962,CHEMBL2312614,InChIKeyFull,1.0
CHEMBL23836,CHEMBL23133,InChIKeyFull,1.0
CHEMBL2365410,CHEMBL2315036,InChIKeyFull,1.0
CHEMBL3427166,CHEMBL2315036,InChIKeyFull,1.0
CHEMBL3559293,CHEMBL2315036,InChIKeyFull,1.0
CHEMBL4850660,CHEMBL2315036,InChIKeyFull,1.0
CHEMBL4856219,CHEMBL2315036,InChIKeyFull,1.0
CHEMBL2437492,CHEMBL231522,InChIKeyFull,1.0
CHEMBL4516552,CHEMBL231522,InChIKeyFull,1.0
CHEMBL512688,CHEMBL231594,InChIKeyFull,1.0
CHEMBL4474864,CHEMBL231616,InChIKeyFull,1.0
CHEMBL443336,CHEMBL231813,InChIKeyFull,1.0
CHEMBL4444479,CHEMBL2322568,InChIKeyFull,1.0
CHEMBL2322663,CHEMBL2322662,InChIKeyFull,1.0
CHEMBL2322665,CHEMBL2322664,InChIKeyFull,1.0
CHEMBL3982304,CHEMBL2322668,InChIKeyFull,1.0
CHEMBL2323786,CHEMBL2323785,InChIKeyFull,1.0
CHEMBL25344,CHEMBL23261,InChIKeyFull,1.0
CHEMBL280178,CHEMBL23295,InChIKeyFull,1.0
CHEMBL76781,CHEMBL2331803,InChIKeyFull,1.0
CHEMBL267434,CHEMBL2332368,InChIKeyFull,1.0
CHEMBL2332834,CHEMBL2332833,InChIKeyFull,1.0
CHEMBL2333288,CHEMBL2333287,InChIKeyFull,1.0
CHEMBL2334770,CHEMBL2334768,InChIKeyFull,1.0
CHEMBL2334771,CHEMBL2334769,InChIKeyFull,1.0
CHEMBL2334776,CHEMBL2334774,InChIKeyFull,1.0
CHEMBL2335120,CHEMBL2334775,InChIKeyFull,1.0
CHEMBL277216,CHEMBL23448,InChIKeyFull,1.0
CHEMBL401676,CHEMBL234496,InChIKeyFull,1.0
CHEMBL2348460,CHEMBL2348459,InChIKeyFull,1.0
CHEMBL3699016,CHEMBL2348615,InChIKeyFull,1.0
CHEMBL3699040,CHEMBL2348616,InChIKeyFull,1.0
