dup_id,canonical_id
CHEMBL553327,CHEMBL478617
CHEMBL2106804,CHEMBL69271
CHEMBL2107358,CHEMBL408194
CHEMBL4525540,CHEMBL408194
CHEMBL2107510,CHEMBL545793
CHEMBL2110337,CHEMBL2110227
CHEMBL2110366,CHEMBL85606
CHEMBL213401,CHEMBL211093
CHEMBL2111525,CHEMBL62602
CHEMBL2111526,CHEMBL64752
CHEMBL2111527,CHEMBL65641
CHEMBL2111528,CHEMBL64139
CHEMBL2111529,CHEMBL290301
CHEMBL2111530,CHEMBL440123
CHEMBL288495,CHEMBL39531
CHEMBL39994,CHEMBL39531
CHEMBL2111534,CHEMBL308883
CHEMBL2111535,CHEMBL69091
CHEMBL308377,CHEMBL69091
CHEMBL75133,CHEMBL69091
CHEMBL2114066,CHEMBL2111540
CHEMBL2112233,CHEMBL2111545
CHEMBL2111553,CHEMBL291536
CHEMBL2111563,CHEMBL96467
CHEMBL2114249,CHEMBL96467
CHEMBL2112407,CHEMBL2111608
CHEMBL2112418,CHEMBL2111621
CHEMBL2111764,CHEMBL412698
CHEMBL2111807,CHEMBL408336
CHEMBL2112603,CHEMBL408336
CHEMBL2112604,CHEMBL2111808
CHEMBL2112652,CHEMBL2111843
CHEMBL2369128,CHEMBL2111843
CHEMBL2370626,CHEMBL2111843
CHEMBL2370610,CHEMBL263509
CHEMBL2370612,CHEMBL263509
CHEMBL2370622,CHEMBL263509
CHEMBL2370611,CHEMBL414713
CHEMBL2370618,CHEMBL414713
CHEMBL2370631,CHEMBL414713
CHEMBL2370627,CHEMBL404929
CHEMBL2370628,CHEMBL404929
CHEMBL2370629,CHEMBL404929
CHEMBL2111848,CHEMBL446356
CHEMBL2111882,CHEMBL2111881
CHEMBL2112688,CHEMBL2111881
CHEMBL2112689,CHEMBL2111881
CHEMBL218763,CHEMBL218327
CHEMBL265595,CHEMBL218327
CHEMBL407057,CHEMBL218327
CHEMBL430298,CHEMBL218327
CHEMBL382051,CHEMBL379405
CHEMBL2112729,CHEMBL2111911
CHEMBL2112740,CHEMBL2111912
CHEMBL2112730,CHEMBL2111913
CHEMBL2112736,CHEMBL2111916
CHEMBL439148,CHEMBL211193
CHEMBL2112796,CHEMBL2111965
CHEMBL2112819,CHEMBL2111979
CHEMBL2112811,CHEMBL2111980
CHEMBL2112816,CHEMBL2111982
CHEMBL2112807,CHEMBL2111983
CHEMBL2112834,CHEMBL2111997
CHEMBL2113052,CHEMBL2112059
CHEMBL2113049,CHEMBL2112060
CHEMBL2112073,CHEMBL289361
CHEMBL573937,CHEMBL331291
CHEMBL2112223,CHEMBL302567
CHEMBL2372927,CHEMBL2112249
CHEMBL2112274,CHEMBL432083
CHEMBL2112275,CHEMBL284694
CHEMBL2112276,CHEMBL286449
CHEMBL2112312,CHEMBL2112311
CHEMBL2112369,CHEMBL419501
CHEMBL2112370,CHEMBL419501
CHEMBL2112371,CHEMBL329685
CHEMBL327651,CHEMBL92667
CHEMBL329268,CHEMBL92667
CHEMBL329566,CHEMBL92667
CHEMBL96732,CHEMBL92667
CHEMBL371565,CHEMBL333393
CHEMBL2112571,CHEMBL363348
CHEMBL2112576,CHEMBL370544
CHEMBL2112589,CHEMBL334194
CHEMBL2112771,CHEMBL458361
CHEMBL485929,CHEMBL458361
CHEMBL2112773,CHEMBL485729
CHEMBL486136,CHEMBL485729
CHEMBL2112778,CHEMBL511857
CHEMBL521350,CHEMBL511857
CHEMBL457508,CHEMBL456435
CHEMBL458553,CHEMBL456437
CHEMBL458802,CHEMBL457720
CHEMBL511507,CHEMBL457721
CHEMBL513936,CHEMBL457722
CHEMBL2112774,CHEMBL487359
CHEMBL2112776,CHEMBL487360
CHEMBL2112780,CHEMBL485728
CHEMBL2112784,CHEMBL314433
CHEMBL2112787,CHEMBL316244
CHEMBL495520,CHEMBL495519
CHEMBL2113063,CHEMBL2113062
CHEMBL2367481,CHEMBL603469
CHEMBL281948,CHEMBL94678
CHEMBL416056,CHEMBL94678
CHEMBL288229,CHEMBL36891
CHEMBL299496,CHEMBL290352
CHEMBL222514,CHEMBL220274
CHEMBL223584,CHEMBL220274
CHEMBL373402,CHEMBL223271
CHEMBL376676,CHEMBL223272
CHEMBL2113278,CHEMBL226784
CHEMBL226785,CHEMBL226784
CHEMBL227104,CHEMBL226727
CHEMBL427280,CHEMBL364058
CHEMBL2113282,CHEMBL243091
CHEMBL3138387,CHEMBL2113375
CHEMBL537183,CHEMBL456430
CHEMBL2113669,CHEMBL326453
CHEMBL2113672,CHEMBL2113671
CHEMBL212526,CHEMBL211383
CHEMBL2115124,CHEMBL2114060
CHEMBL2115125,CHEMBL2114061
CHEMBL2115126,CHEMBL2114064
CHEMBL2115127,CHEMBL2114067
CHEMBL2115128,CHEMBL2114068
CHEMBL582929,CHEMBL430441
CHEMBL2114095,CHEMBL2114094
CHEMBL2115143,CHEMBL2114094
CHEMBL2114153,CHEMBL78299
CHEMBL2115210,CHEMBL2114205
CHEMBL2114265,CHEMBL414163
CHEMBL3350300,CHEMBL414163
CHEMBL211430,CHEMBL211429
CHEMBL494685,CHEMBL493883
CHEMBL2114308,CHEMBL278351
CHEMBL2114386,CHEMBL376065
CHEMBL2165109,CHEMBL376065
CHEMBL2114403,CHEMBL35643
CHEMBL2115345,CHEMBL35643
CHEMBL285447,CHEMBL35643
CHEMBL285490,CHEMBL35643
CHEMBL293685,CHEMBL61713
CHEMBL301646,CHEMBL61713
CHEMBL302837,CHEMBL61713
CHEMBL304209,CHEMBL61713
CHEMBL304629,CHEMBL59762
CHEMBL305089,CHEMBL59762
CHEMBL305388,CHEMBL59762
CHEMBL60439,CHEMBL59762
CHEMBL2115372,CHEMBL2114440
CHEMBL2115373,CHEMBL2114441
CHEMBL2115377,CHEMBL2114444
CHEMBL2115374,CHEMBL28338
CHEMBL2115375,CHEMBL2114442
CHEMBL2115376,CHEMBL2114443
CHEMBL2115492,CHEMBL2114469
CHEMBL2115493,CHEMBL2114470
CHEMBL2114965,CHEMBL2114963
CHEMBL2115415,CHEMBL2114963
CHEMBL2115416,CHEMBL2114963
CHEMBL2114977,CHEMBL48098
CHEMBL2115429,CHEMBL2114980
CHEMBL212572,CHEMBL211500
CHEMBL378763,CHEMBL211500
CHEMBL2115086,CHEMBL291839
CHEMBL2115133,CHEMBL366344
CHEMBL2115441,CHEMBL217584
CHEMBL3350396,CHEMBL217584
CHEMBL413260,CHEMBL217584
CHEMBL2115560,CHEMBL2115519
CHEMBL4567733,CHEMBL4551227
CHEMBL357558,CHEMBL347216
CHEMBL425963,CHEMBL211889
CHEMBL5267356,CHEMBL212080
CHEMBL5405613,CHEMBL4865888
CHEMBL5406385,CHEMBL4865888
CHEMBL5408661,CHEMBL4865888
CHEMBL5435335,CHEMBL4865888
CHEMBL5413381,CHEMBL4866219
CHEMBL5414015,CHEMBL4866219
CHEMBL5419394,CHEMBL4866219
CHEMBL5421386,CHEMBL4866219
CHEMBL5438129,CHEMBL4866219
CHEMBL5397924,CHEMBL5396157
CHEMBL5421355,CHEMBL5403689
CHEMBL5413535,CHEMBL5409282
CHEMBL379991,CHEMBL379941
CHEMBL378446,CHEMBL377620
CHEMBL379490,CHEMBL377620
CHEMBL380051,CHEMBL377620
CHEMBL4852855,CHEMBL213054
CHEMBL2130744,CHEMBL56564
CHEMBL21971,CHEMBL21318
CHEMBL22469,CHEMBL21819
CHEMBL284027,CHEMBL22777
CHEMBL283528,CHEMBL279729
CHEMBL5275126,CHEMBL2133806
CHEMBL3906477,CHEMBL2144065
CHEMBL3934441,CHEMBL2144065
CHEMBL22468,CHEMBL21386
CHEMBL278151,CHEMBL22835
CHEMBL214311,CHEMBL213886
CHEMBL2139930,CHEMBL525191
CHEMBL2387337,CHEMBL214022
CHEMBL418374,CHEMBL21403
CHEMBL279698,CHEMBL279292
CHEMBL418560,CHEMBL282935
CHEMBL251924,CHEMBL214168
CHEMBL384220,CHEMBL214168
CHEMBL386770,CHEMBL214186
CHEMBL214473,CHEMBL214454
CHEMBL387067,CHEMBL214835
CHEMBL386830,CHEMBL215202
CHEMBL263948,CHEMBL214332
CHEMBL3629347,CHEMBL441738
CHEMBL214762,CHEMBL214506
CHEMBL214694,CHEMBL214552
CHEMBL4476180,CHEMBL4439529
CHEMBL4572019,CHEMBL4439529
CHEMBL21478,CHEMBL21476
CHEMBL281398,CHEMBL21476
CHEMBL354646,CHEMBL37744
CHEMBL384221,CHEMBL214810
CHEMBL216875,CHEMBL216065
CHEMBL217846,CHEMBL216065
CHEMBL425274,CHEMBL214926
CHEMBL383897,CHEMBL216208
CHEMBL385049,CHEMBL214940
CHEMBL215151,CHEMBL214952
CHEMBL2151443,CHEMBL526281
CHEMBL436955,CHEMBL215188
CHEMBL2152302,CHEMBL2152301
CHEMBL227793,CHEMBL227740
CHEMBL228183,CHEMBL227740
CHEMBL4066598,CHEMBL4065809
CHEMBL4085908,CHEMBL4065809
CHEMBL4087228,CHEMBL4065809
CHEMBL4095618,CHEMBL4065809
CHEMBL2152747,CHEMBL2152746
CHEMBL2220978,CHEMBL2153423
CHEMBL2153504,CHEMBL2153503
CHEMBL2153737,CHEMBL315901
CHEMBL553587,CHEMBL21541
CHEMBL5184492,CHEMBL215803
CHEMBL2158239,CHEMBL2158238
CHEMBL2158258,CHEMBL2158257
CHEMBL453974,CHEMBL414883
CHEMBL218079,CHEMBL215857
CHEMBL3309858,CHEMBL589906
CHEMBL3356087,CHEMBL589906
CHEMBL2159490,CHEMBL2159487
CHEMBL2159491,CHEMBL2159488
CHEMBL2159492,CHEMBL2159489
CHEMBL5078647,CHEMBL5074310
CHEMBL5079248,CHEMBL5078141
CHEMBL217803,CHEMBL216011
CHEMBL482485,CHEMBL216011
CHEMBL482683,CHEMBL216011
CHEMBL2364552,CHEMBL216061
CHEMBL217234,CHEMBL216079
CHEMBL263876,CHEMBL216079
CHEMBL444113,CHEMBL216079
CHEMBL387200,CHEMBL216082
CHEMBL386170,CHEMBL216182
CHEMBL386416,CHEMBL385152
CHEMBL387076,CHEMBL386266
CHEMBL2163402,CHEMBL2163398
CHEMBL2163403,CHEMBL2163398
CHEMBL2369474,CHEMBL525046
CHEMBL2163574,CHEMBL2163573
CHEMBL2163960,CHEMBL2163573
CHEMBL2163578,CHEMBL2163577
CHEMBL2163964,CHEMBL2163577
CHEMBL2164718,CHEMBL2164693
CHEMBL455600,CHEMBL69507
CHEMBL2170099,CHEMBL2170081
CHEMBL2170083,CHEMBL2170082
CHEMBL2170085,CHEMBL2170084
CHEMBL2170087,CHEMBL2170086
CHEMBL2170088,CHEMBL2170086
CHEMBL2170089,CHEMBL2170086
CHEMBL3142391,CHEMBL3085458
CHEMBL2369126,CHEMBL216640
CHEMBL262963,CHEMBL216640
CHEMBL266515,CHEMBL216640
CHEMBL266717,CHEMBL216640
CHEMBL374268,CHEMBL216640
CHEMBL405190,CHEMBL216640
CHEMBL407303,CHEMBL216640
CHEMBL411338,CHEMBL216640
CHEMBL414773,CHEMBL216640
CHEMBL415224,CHEMBL216640
CHEMBL415330,CHEMBL216640
CHEMBL415617,CHEMBL216640
CHEMBL415795,CHEMBL216640
CHEMBL439898,CHEMBL216640
CHEMBL405057,CHEMBL216696
CHEMBL407084,CHEMBL216696
CHEMBL2369874,CHEMBL217049
CHEMBL264733,CHEMBL217049
CHEMBL277132,CHEMBL217049
CHEMBL387437,CHEMBL217049
CHEMBL414477,CHEMBL217049
CHEMBL438781,CHEMBL217049
CHEMBL2369873,CHEMBL2369870
CHEMBL2369885,CHEMBL2369870
CHEMBL2369901,CHEMBL414554
CHEMBL2370861,CHEMBL265813
CHEMBL384584,CHEMBL265813
CHEMBL405618,CHEMBL265813
CHEMBL406899,CHEMBL265813
CHEMBL408360,CHEMBL265813
CHEMBL438223,CHEMBL265813
CHEMBL263597,CHEMBL263583
CHEMBL438741,CHEMBL263583
CHEMBL440446,CHEMBL263583
CHEMBL440987,CHEMBL263583
CHEMBL406338,CHEMBL265387
CHEMBL413160,CHEMBL266782
CHEMBL412580,CHEMBL384485
CHEMBL440449,CHEMBL410152
CHEMBL298474,CHEMBL216750
CHEMBL428295,CHEMBL216789
CHEMBL558600,CHEMBL216789
CHEMBL21802,CHEMBL21680
CHEMBL278838,CHEMBL22154
CHEMBL22772,CHEMBL22306
CHEMBL406812,CHEMBL216813
CHEMBL217494,CHEMBL216834
CHEMBL261831,CHEMBL216834
CHEMBL387449,CHEMBL216834
CHEMBL2203740,CHEMBL2203738
CHEMBL553058,CHEMBL216927
CHEMBL3401420,CHEMBL216966
CHEMBL482881,CHEMBL216966
CHEMBL4571892,CHEMBL4547830
CHEMBL2170471,CHEMBL2170470
CHEMBL2170488,CHEMBL2170487
CHEMBL414157,CHEMBL386974
CHEMBL2170790,CHEMBL2170789
CHEMBL3931747,CHEMBL3914843
CHEMBL2170792,CHEMBL2170791
CHEMBL2170855,CHEMBL65606
CHEMBL399752,CHEMBL251188
CHEMBL400983,CHEMBL255041
CHEMBL400982,CHEMBL400536
CHEMBL383938,CHEMBL217143
CHEMBL4848205,CHEMBL2171812
CHEMBL463165,CHEMBL81925
CHEMBL486598,CHEMBL81925
CHEMBL5080403,CHEMBL5076560
CHEMBL5081732,CHEMBL5076560
CHEMBL5089464,CHEMBL5076560
CHEMBL5090092,CHEMBL5076560
CHEMBL2171847,CHEMBL2171846
CHEMBL262155,CHEMBL217424
CHEMBL385918,CHEMBL217424
CHEMBL414180,CHEMBL217424
CHEMBL439346,CHEMBL217469
CHEMBL261960,CHEMBL217563
CHEMBL384522,CHEMBL217563
CHEMBL2179000,CHEMBL2177124
CHEMBL2179005,CHEMBL2179004
CHEMBL2179006,CHEMBL2179004
CHEMBL2177295,CHEMBL2177294
CHEMBL3810141,CHEMBL2177294
CHEMBL2177390,CHEMBL2177380
CHEMBL2177382,CHEMBL2177381
CHEMBL2178155,CHEMBL2177535
CHEMBL2178156,CHEMBL2177535
CHEMBL2177537,CHEMBL2177536
CHEMBL2177538,CHEMBL2177536
CHEMBL2177540,CHEMBL2177539
CHEMBL2177552,CHEMBL2177551
CHEMBL2177553,CHEMBL2177551
CHEMBL2177588,CHEMBL2177587
CHEMBL2177649,CHEMBL2177648
CHEMBL549714,CHEMBL478858
CHEMBL551676,CHEMBL478858
CHEMBL557933,CHEMBL478858
CHEMBL558325,CHEMBL478858
CHEMBL563263,CHEMBL478858
CHEMBL564069,CHEMBL478858
CHEMBL564483,CHEMBL478858
CHEMBL538381,CHEMBL513892
CHEMBL550526,CHEMBL513892
CHEMBL558454,CHEMBL513892
CHEMBL561074,CHEMBL513892
CHEMBL561477,CHEMBL513892
CHEMBL563443,CHEMBL513892
CHEMBL557522,CHEMBL551271
CHEMBL559879,CHEMBL551271
CHEMBL561939,CHEMBL551271
CHEMBL5172168,CHEMBL5171349
CHEMBL5181209,CHEMBL5171349
CHEMBL5200349,CHEMBL5171349
CHEMBL541757,CHEMBL500275
CHEMBL3094096,CHEMBL2179967
CHEMBL2179557,CHEMBL2179554
CHEMBL2179558,CHEMBL2179556
CHEMBL2179969,CHEMBL2179968
CHEMBL2179970,CHEMBL2179968
CHEMBL218600,CHEMBL217957
CHEMBL386212,CHEMBL218651
CHEMBL591346,CHEMBL376408
CHEMBL4644543,CHEMBL4633348
CHEMBL2409478,CHEMBL2409477
CHEMBL2409479,CHEMBL2409477
CHEMBL2409480,CHEMBL2409477
CHEMBL2409482,CHEMBL2409481
CHEMBL2409483,CHEMBL2409481
CHEMBL2409486,CHEMBL2409485
CHEMBL2409487,CHEMBL2409485
CHEMBL2409488,CHEMBL2409485
CHEMBL2409490,CHEMBL2409489
CHEMBL2409491,CHEMBL2409489
CHEMBL2409492,CHEMBL2409489
CHEMBL2179964,CHEMBL2179963
CHEMBL2179965,CHEMBL2179963
CHEMBL2220486,CHEMBL2180605
CHEMBL2180932,CHEMBL2180931
CHEMBL2180983,CHEMBL2180982
CHEMBL2180985,CHEMBL2180984
CHEMBL2181015,CHEMBL501578
CHEMBL2181016,CHEMBL501578
CHEMBL2181017,CHEMBL501578
CHEMBL5192597,CHEMBL2181022
CHEMBL5416999,CHEMBL2181319
CHEMBL5419439,CHEMBL2181327
CHEMBL3942555,CHEMBL3917405
CHEMBL3945293,CHEMBL3917405
CHEMBL3951291,CHEMBL3917405
CHEMBL3980203,CHEMBL3917405
CHEMBL3943650,CHEMBL3920872
CHEMBL386637,CHEMBL218110
CHEMBL5434272,CHEMBL2181324
CHEMBL2181358,CHEMBL2181357
CHEMBL2181359,CHEMBL2181357
CHEMBL481977,CHEMBL218191
CHEMBL451632,CHEMBL218192
CHEMBL506353,CHEMBL219194
CHEMBL465916,CHEMBL219645
CHEMBL480211,CHEMBL269047
CHEMBL479613,CHEMBL373553
CHEMBL481193,CHEMBL373763
CHEMBL479614,CHEMBL373776
CHEMBL442663,CHEMBL374515
CHEMBL481184,CHEMBL375790
CHEMBL448457,CHEMBL376907
CHEMBL479420,CHEMBL387339
CHEMBL3775798,CHEMBL2181925
CHEMBL5084951,CHEMBL2181976
CHEMBL368084,CHEMBL218227
CHEMBL425442,CHEMBL218361
CHEMBL219319,CHEMBL218506
CHEMBL252981,CHEMBL252778
CHEMBL252982,CHEMBL252778
CHEMBL468065,CHEMBL218544
CHEMBL450667,CHEMBL219302
CHEMBL448697,CHEMBL220295
CHEMBL451075,CHEMBL220411
CHEMBL508645,CHEMBL374221
CHEMBL481002,CHEMBL384817
CHEMBL468064,CHEMBL426879
CHEMBL5178537,CHEMBL5169380
CHEMBL5203780,CHEMBL5199600
CHEMBL611611,CHEMBL611317
CHEMBL385371,CHEMBL218732
CHEMBL373821,CHEMBL218748
CHEMBL375348,CHEMBL218830
CHEMBL427949,CHEMBL218913
CHEMBL540242,CHEMBL218913
CHEMBL550365,CHEMBL218913
CHEMBL261711,CHEMBL218955
CHEMBL3786030,CHEMBL218974
CHEMBL3786215,CHEMBL218974
CHEMBL3786077,CHEMBL3785856
CHEMBL3787513,CHEMBL3785856
CHEMBL435746,CHEMBL218980
CHEMBL426020,CHEMBL218994
CHEMBL373889,CHEMBL219142
CHEMBL415430,CHEMBL219237
CHEMBL5273139,CHEMBL219245
CHEMBL5291310,CHEMBL219245
CHEMBL524852,CHEMBL219499
CHEMBL220393,CHEMBL219786
CHEMBL222259,CHEMBL219786
CHEMBL376057,CHEMBL219786
CHEMBL376255,CHEMBL219825
CHEMBL376870,CHEMBL219825
CHEMBL385328,CHEMBL219825
CHEMBL220333,CHEMBL220219
CHEMBL223244,CHEMBL220219
CHEMBL373796,CHEMBL220219
CHEMBL375025,CHEMBL229440
CHEMBL2203404,CHEMBL2203403
CHEMBL2203406,CHEMBL2203405
CHEMBL2203744,CHEMBL2203739
CHEMBL2207881,CHEMBL2203851
CHEMBL2203885,CHEMBL2203884
CHEMBL2204022,CHEMBL2204021
CHEMBL2204024,CHEMBL2204023
CHEMBL2204026,CHEMBL2204025
CHEMBL2204028,CHEMBL2204027
CHEMBL2204030,CHEMBL2204029
CHEMBL2204032,CHEMBL2204031
CHEMBL2204034,CHEMBL2204033
CHEMBL2204036,CHEMBL2204035
CHEMBL2204341,CHEMBL427215
CHEMBL4591436,CHEMBL2204570
CHEMBL5079941,CHEMBL2204695
CHEMBL5087457,CHEMBL2204696
CHEMBL5078286,CHEMBL4471853
CHEMBL5090949,CHEMBL5075561
CHEMBL5078096,CHEMBL5075710
CHEMBL5087538,CHEMBL5077172
CHEMBL5090373,CHEMBL5078989
CHEMBL5093897,CHEMBL5079792
CHEMBL5093865,CHEMBL5085675
CHEMBL5090762,CHEMBL5090334
CHEMBL5091066,CHEMBL5090355
CHEMBL5288650,CHEMBL5275173
CHEMBL2204942,CHEMBL2204931
CHEMBL2204933,CHEMBL2204932
CHEMBL2204936,CHEMBL2204935
CHEMBL2204937,CHEMBL2204935
CHEMBL2204938,CHEMBL2204935
CHEMBL5184172,CHEMBL5173660
CHEMBL5188854,CHEMBL5173660
CHEMBL5191470,CHEMBL5173660
CHEMBL5196140,CHEMBL5173660
CHEMBL5193584,CHEMBL5192423
CHEMBL2205415,CHEMBL2205414
CHEMBL2205418,CHEMBL485583
CHEMBL490665,CHEMBL267495
CHEMBL519367,CHEMBL267495
CHEMBL5185211,CHEMBL483566
CHEMBL5276671,CHEMBL2206265
CHEMBL2206303,CHEMBL2206302
CHEMBL479207,CHEMBL477119
CHEMBL387144,CHEMBL220639
CHEMBL2207177,CHEMBL2206599
CHEMBL2207325,CHEMBL507178
CHEMBL2207331,CHEMBL507178
CHEMBL2207333,CHEMBL2207327
CHEMBL2207332,CHEMBL2207326
CHEMBL2207416,CHEMBL507001
CHEMBL221544,CHEMBL220750
CHEMBL2207681,CHEMBL2207680
CHEMBL3545328,CHEMBL2208034
CHEMBL2208229,CHEMBL2208228
CHEMBL2208355,CHEMBL399344
CHEMBL436273,CHEMBL305146
CHEMBL378225,CHEMBL221454
CHEMBL263090,CHEMBL221485
CHEMBL5084234,CHEMBL225284
CHEMBL374275,CHEMBL221576
CHEMBL390318,CHEMBL387397
CHEMBL472077,CHEMBL470399
CHEMBL3431499,CHEMBL3431498
CHEMBL3431900,CHEMBL3431498
CHEMBL4095008,CHEMBL2216870
CHEMBL4451623,CHEMBL4445342
CHEMBL2337675,CHEMBL2216917
CHEMBL2337676,CHEMBL2216917
CHEMBL2337672,CHEMBL2337671
CHEMBL252246,CHEMBL221698
CHEMBL5427078,CHEMBL222760
CHEMBL459814,CHEMBL22208
CHEMBL376520,CHEMBL222192
CHEMBL387151,CHEMBL222192
CHEMBL375578,CHEMBL222244
CHEMBL374520,CHEMBL373382
CHEMBL494790,CHEMBL494604
CHEMBL522030,CHEMBL494604
CHEMBL279215,CHEMBL22237
CHEMBL277660,CHEMBL22550
CHEMBL25713,CHEMBL22958
CHEMBL327481,CHEMBL315048
CHEMBL89152,CHEMBL86688
CHEMBL486232,CHEMBL222649
CHEMBL251505,CHEMBL251504
CHEMBL222892,CHEMBL222819
CHEMBL223730,CHEMBL222819
CHEMBL376823,CHEMBL222819
CHEMBL387159,CHEMBL222830
CHEMBL395213,CHEMBL22310
CHEMBL4556281,CHEMBL4449083
CHEMBL4559593,CHEMBL4449083
CHEMBL22345,CHEMBL22318
CHEMBL4777547,CHEMBL223238
CHEMBL281626,CHEMBL278996
CHEMBL3099816,CHEMBL3099598
CHEMBL502147,CHEMBL460372
CHEMBL468916,CHEMBL460590
CHEMBL4213815,CHEMBL4210137
CHEMBL373870,CHEMBL223880
CHEMBL389038,CHEMBL224638
CHEMBL3260218,CHEMBL3260206
CHEMBL390990,CHEMBL388501
CHEMBL2360464,CHEMBL225072
CHEMBL2261145,CHEMBL2261144
CHEMBL2262220,CHEMBL2261144
CHEMBL2261149,CHEMBL2261148
CHEMBL2261153,CHEMBL2261152
CHEMBL2261155,CHEMBL2261154
CHEMBL2261604,CHEMBL97698
CHEMBL342062,CHEMBL97698
CHEMBL423294,CHEMBL97698
CHEMBL2261605,CHEMBL388884
CHEMBL2261606,CHEMBL242507
CHEMBL2261607,CHEMBL242508
CHEMBL2261608,CHEMBL242723
CHEMBL4127483,CHEMBL4126860
CHEMBL277663,CHEMBL22617
CHEMBL2262842,CHEMBL454838
CHEMBL4849255,CHEMBL454838
CHEMBL443227,CHEMBL390861
CHEMBL387557,CHEMBL226732
CHEMBL434746,CHEMBL226732
CHEMBL232215,CHEMBL226880
CHEMBL234271,CHEMBL226932
CHEMBL462020,CHEMBL227212
CHEMBL504838,CHEMBL227212
CHEMBL476240,CHEMBL466609
CHEMBL228194,CHEMBL227587
CHEMBL389674,CHEMBL375947
CHEMBL450548,CHEMBL227875
CHEMBL512244,CHEMBL227875
CHEMBL390842,CHEMBL228144
CHEMBL2282522,CHEMBL2282519
CHEMBL517222,CHEMBL228274
CHEMBL229085,CHEMBL228278
CHEMBL388897,CHEMBL228279
CHEMBL228332,CHEMBL228280
CHEMBL427464,CHEMBL228285
CHEMBL389104,CHEMBL228333
CHEMBL228389,CHEMBL228334
CHEMBL228494,CHEMBL228445
CHEMBL228553,CHEMBL228496
CHEMBL387832,CHEMBL228554
CHEMBL538397,CHEMBL228606
CHEMBL387833,CHEMBL228607
CHEMBL228658,CHEMBL228608
CHEMBL390473,CHEMBL228659
CHEMBL390184,CHEMBL229084
CHEMBL390129,CHEMBL388361
CHEMBL442059,CHEMBL390192
CHEMBL439197,CHEMBL228390
CHEMBL535844,CHEMBL388123
CHEMBL541636,CHEMBL388123
CHEMBL375475,CHEMBL229125
CHEMBL2419540,CHEMBL389652
CHEMBL2310874,CHEMBL2310867
CHEMBL557165,CHEMBL467399
CHEMBL2295960,CHEMBL2295936
CHEMBL2295938,CHEMBL2295937
CHEMBL2295944,CHEMBL2295943
CHEMBL2295948,CHEMBL2295947
CHEMBL2295950,CHEMBL2295949
CHEMBL2295953,CHEMBL2295952
CHEMBL2295955,CHEMBL2295954
CHEMBL4299570,CHEMBL2296500
CHEMBL4299571,CHEMBL2296500
CHEMBL2297937,CHEMBL2297934
CHEMBL230859,CHEMBL230226
CHEMBL396998,CHEMBL230332
CHEMBL4793470,CHEMBL4778576
CHEMBL2303804,CHEMBL2303797
CHEMBL336033,CHEMBL314691
CHEMBL2304199,CHEMBL403166
CHEMBL2304248,CHEMBL2304247
CHEMBL3350327,CHEMBL2304247
CHEMBL2304286,CHEMBL414042
CHEMBL2304315,CHEMBL267424
CHEMBL390474,CHEMBL230473
CHEMBL2333166,CHEMBL231017
CHEMBL389356,CHEMBL231070
CHEMBL389357,CHEMBL276778
CHEMBL300034,CHEMBL49274
CHEMBL2311098,CHEMBL510755
CHEMBL501282,CHEMBL448431
CHEMBL394863,CHEMBL231156
CHEMBL2314436,CHEMBL2314433
CHEMBL2314437,CHEMBL2314435
CHEMBL2311780,CHEMBL2311779
CHEMBL4245067,CHEMBL4244416
CHEMBL2311787,CHEMBL2311786
CHEMBL2311791,CHEMBL2311790
CHEMBL2312225,CHEMBL493697
CHEMBL2312226,CHEMBL493697
CHEMBL2312227,CHEMBL493486
CHEMBL2312536,CHEMBL493486
CHEMBL2312537,CHEMBL493285
CHEMBL2312538,CHEMBL493285
CHEMBL4443962,CHEMBL2312614
CHEMBL234495,CHEMBL233645
CHEMBL2314447,CHEMBL2314446
CHEMBL2314449,CHEMBL2314448
CHEMBL2314455,CHEMBL2314454
CHEMBL2314457,CHEMBL2314456
CHEMBL2314460,CHEMBL2314459
CHEMBL2314463,CHEMBL2314461
CHEMBL2314465,CHEMBL2314464
CHEMBL2314467,CHEMBL2314466
CHEMBL2314471,CHEMBL2314470
CHEMBL2314473,CHEMBL2314472
CHEMBL2314476,CHEMBL2314475
CHEMBL2314478,CHEMBL2314477
CHEMBL2314742,CHEMBL2314741
CHEMBL2365410,CHEMBL2315036
CHEMBL3427166,CHEMBL2315036
CHEMBL3559293,CHEMBL2315036
CHEMBL4850660,CHEMBL2315036
CHEMBL4856219,CHEMBL2315036
CHEMBL2437492,CHEMBL231522
CHEMBL4516552,CHEMBL231522
CHEMBL2315235,CHEMBL2315234
CHEMBL2316291,CHEMBL2316285
CHEMBL2316297,CHEMBL2316296
CHEMBL243863,CHEMBL232452
CHEMBL395795,CHEMBL232452
CHEMBL443336,CHEMBL231813
CHEMBL2326695,CHEMBL2321990
CHEMBL2321996,CHEMBL2321995
CHEMBL2321997,CHEMBL2321995
CHEMBL2321999,CHEMBL2321998
CHEMBL2322000,CHEMBL2321998
CHEMBL2322512,CHEMBL578405
CHEMBL2322565,CHEMBL2322560
CHEMBL2322566,CHEMBL2322562
CHEMBL2322567,CHEMBL2322563
CHEMBL2322564,CHEMBL432045
CHEMBL2322568,CHEMBL432045
CHEMBL4444479,CHEMBL432045
CHEMBL2322663,CHEMBL2322662
CHEMBL2322665,CHEMBL2322664
