bucket_id,member
CHEMBL4874130,CHEMBL4874130
CHEMBL4874130,CHEMBL4172382
CHEMBL4170858,CHEMBL4170858
CHEMBL4170858,CHEMBL4170683
CHEMBL4167168,CHEMBL4167168
CHEMBL4167168,CHEMBL4159255
CHEMBL4172116,CHEMBL4172116
CHEMBL4172116,CHEMBL4164242
CHEMBL4176550,CHEMBL4160706
CHEMBL4176550,CHEMBL4160371
CHEMBL4176550,CHEMBL4176550
CHEMBL4177402,CHEMBL4175824
CHEMBL4177402,CHEMBL4161692
CHEMBL4177402,CHEMBL4177402
CHEMBL4174040,CHEMBL4171744
CHEMBL4174040,CHEMBL4166773
CHEMBL4174040,CHEMBL4174040
CHEMBL4587116,CHEMBL4553974
CHEMBL4587116,CHEMBL4527771
CHEMBL4587116,CHEMBL4563431
CHEMBL4587116,CHEMBL4564124
CHEMBL4587116,CHEMBL4573022
CHEMBL4587116,CHEMBL4587009
CHEMBL4587116,CHEMBL4587116
CHEMBL4170756,CHEMBL4170756
CHEMBL4170756,CHEMBL4159455
CHEMBL4170675,CHEMBL4160032
CHEMBL4170675,CHEMBL4159468
CHEMBL4170675,CHEMBL4167693
CHEMBL4170675,CHEMBL4170675
CHEMBL4171850,CHEMBL4171850
CHEMBL4171850,CHEMBL4161241
CHEMBL4169244,CHEMBL4169244
CHEMBL4169244,CHEMBL4161316
CHEMBL4176347,CHEMBL4176347
CHEMBL4176347,CHEMBL4168490
CHEMBL4167555,CHEMBL4167555
CHEMBL4167555,CHEMBL4159634
CHEMBL4171303,CHEMBL4171303
CHEMBL4171303,CHEMBL4160707
CHEMBL4176156,CHEMBL4176156
CHEMBL4176156,CHEMBL4165548
CHEMBL4167883,CHEMBL4167883
CHEMBL4167883,CHEMBL4166970
CHEMBL4170280,CHEMBL4159649
CHEMBL4170280,CHEMBL554944
CHEMBL4170280,CHEMBL4166880
CHEMBL4170280,CHEMBL4170280
CHEMBL4169892,CHEMBL4169892
CHEMBL4169892,CHEMBL4163024
CHEMBL4166987,CHEMBL4166987
CHEMBL4166987,CHEMBL4161650
CHEMBL4175686,CHEMBL4175686
CHEMBL4175686,CHEMBL4172270
CHEMBL4167897,CHEMBL4167897
CHEMBL4167897,CHEMBL4163569
CHEMBL4649734,CHEMBL4649734
CHEMBL4649734,CHEMBL4159965
CHEMBL4168153,CHEMBL4161689
CHEMBL4168153,CHEMBL4160239
CHEMBL4168153,CHEMBL4168153
CHEMBL4167192,CHEMBL4167192
CHEMBL4167192,CHEMBL4160349
CHEMBL5084288,CHEMBL5084288
CHEMBL5084288,CHEMBL5079368
CHEMBL5094007,CHEMBL5094007
CHEMBL5094007,CHEMBL5092045
CHEMBL4161062,CHEMBL4161062
CHEMBL4161062,CHEMBL4160647
CHEMBL5193291,CHEMBL5193291
CHEMBL5193291,CHEMBL4160662
CHEMBL4166283,CHEMBL4166283
CHEMBL4166283,CHEMBL4160957
CHEMBL4168948,CHEMBL4168948
CHEMBL4168948,CHEMBL4161021
CHEMBL4171249,CHEMBL4171249
CHEMBL4171249,CHEMBL4161061
CHEMBL4176931,CHEMBL4176931
CHEMBL4176931,CHEMBL4165607
CHEMBL4177305,CHEMBL4177305
CHEMBL4177305,CHEMBL4161118
CHEMBL4175170,CHEMBL4175170
CHEMBL4175170,CHEMBL4161121
CHEMBL4171710,CHEMBL4171710
CHEMBL4171710,CHEMBL4161165
CHEMBL4877869,CHEMBL4877869
CHEMBL4877869,CHEMBL4165185
CHEMBL4171956,CHEMBL4171956
CHEMBL4171956,CHEMBL4161360
CHEMBL4169677,CHEMBL4169677
CHEMBL4169677,CHEMBL4161747
CHEMBL4172413,CHEMBL4172413
CHEMBL4172413,CHEMBL4164534
CHEMBL4176465,CHEMBL4176465
CHEMBL4176465,CHEMBL4168600
CHEMBL4162854,CHEMBL4162854
CHEMBL4162854,CHEMBL4161404
CHEMBL4855340,CHEMBL4855340
CHEMBL4855340,CHEMBL4161733
CHEMBL4640455,CHEMBL4161959
CHEMBL4640455,CHEMBL556082
CHEMBL4640455,CHEMBL4640455
CHEMBL4173083,CHEMBL4164457
CHEMBL4173083,CHEMBL4161993
CHEMBL4173083,CHEMBL4165182
CHEMBL4173083,CHEMBL4169920
CHEMBL4173083,CHEMBL4172337
CHEMBL4173083,CHEMBL4173083
CHEMBL4172778,CHEMBL4172778
CHEMBL4172778,CHEMBL4162104
CHEMBL4174260,CHEMBL4174260
CHEMBL4174260,CHEMBL4162509
CHEMBL4175060,CHEMBL4175060
CHEMBL4175060,CHEMBL4162630
CHEMBL4463085,CHEMBL4463085
CHEMBL4463085,CHEMBL4446055
CHEMBL4176902,CHEMBL4176902
CHEMBL4176902,CHEMBL4162832
CHEMBL93014,CHEMBL93014
CHEMBL93014,CHEMBL41629
CHEMBL4170853,CHEMBL4170853
CHEMBL4170853,CHEMBL4162912
CHEMBL4171305,CHEMBL4171305
CHEMBL4171305,CHEMBL4163090
CHEMBL4171369,CHEMBL4171369
CHEMBL4171369,CHEMBL4163470
CHEMBL4171491,CHEMBL4171491
CHEMBL4171491,CHEMBL4163587
CHEMBL4171554,CHEMBL4171554
CHEMBL4171554,CHEMBL4163666
CHEMBL4170109,CHEMBL4170109
CHEMBL4170109,CHEMBL4163681
CHEMBL4174168,CHEMBL4174168
CHEMBL4174168,CHEMBL4163810
CHEMBL5086595,CHEMBL4648857
CHEMBL5086595,CHEMBL4163879
CHEMBL5086595,CHEMBL5086595
CHEMBL4171907,CHEMBL4171907
CHEMBL4171907,CHEMBL4164036
CHEMBL4164059,CHEMBL4164059
CHEMBL4164059,CHEMBL462605
CHEMBL4174759,CHEMBL4174759
CHEMBL4174759,CHEMBL4164109
CHEMBL4169884,CHEMBL4169884
CHEMBL4169884,CHEMBL4164272
CHEMBL4165117,CHEMBL4165117
CHEMBL4165117,CHEMBL4164402
CHEMBL4169194,CHEMBL4169194
CHEMBL4169194,CHEMBL4164688
CHEMBL416481,CHEMBL416481
CHEMBL416481,CHEMBL54571
CHEMBL4172757,CHEMBL4172757
CHEMBL4172757,CHEMBL4164850
CHEMBL4172231,CHEMBL4172231
CHEMBL4172231,CHEMBL4165029
CHEMBL4173368,CHEMBL4173368
CHEMBL4173368,CHEMBL4165453
CHEMBL4176830,CHEMBL4168169
CHEMBL4176830,CHEMBL4165131
CHEMBL4176830,CHEMBL4176830
CHEMBL4176419,CHEMBL4171848
CHEMBL4176419,CHEMBL4169634
CHEMBL4176419,CHEMBL4176419
CHEMBL5171822,CHEMBL5171822
CHEMBL5171822,CHEMBL4165724
CHEMBL4167323,CHEMBL4167323
CHEMBL4167323,CHEMBL4166892
CHEMBL4175128,CHEMBL4175128
CHEMBL4175128,CHEMBL4167589
CHEMBL4175934,CHEMBL4175934
CHEMBL4175934,CHEMBL4174397
CHEMBL508870,CHEMBL508870
CHEMBL508870,CHEMBL461374
CHEMBL4175825,CHEMBL4175825
CHEMBL4175825,CHEMBL4167967
CHEMBL4176756,CHEMBL4176756
CHEMBL4176756,CHEMBL4170367
CHEMBL4171244,CHEMBL4171244
CHEMBL4171244,CHEMBL4170680
CHEMBL5271196,CHEMBL5271196
CHEMBL5271196,CHEMBL4172007
CHEMBL4174781,CHEMBL4174781
CHEMBL4174781,CHEMBL563371
CHEMBL4175333,CHEMBL4175333
CHEMBL4175333,CHEMBL4174723
CHEMBL417527,CHEMBL417527
CHEMBL417527,CHEMBL41995
CHEMBL490129,CHEMBL490129
CHEMBL490129,CHEMBL417799
CHEMBL419045,CHEMBL419045
CHEMBL419045,CHEMBL44793
CHEMBL611133,CHEMBL611133
CHEMBL611133,CHEMBL419144
CHEMBL4867370,CHEMBL4867370
CHEMBL4867370,CHEMBL419362
CHEMBL73854,CHEMBL419822
CHEMBL73854,CHEMBL53325
CHEMBL73854,CHEMBL73854
CHEMBL4207296,CHEMBL4207296
CHEMBL4207296,CHEMBL4202404
CHEMBL4207405,CHEMBL4206880
CHEMBL4207405,CHEMBL4202519
CHEMBL4207405,CHEMBL4207405
CHEMBL4215252,CHEMBL4214708
CHEMBL4215252,CHEMBL4203051
CHEMBL4215252,CHEMBL4215252
CHEMBL585166,CHEMBL585166
CHEMBL585166,CHEMBL572633
CHEMBL4206962,CHEMBL4206962
CHEMBL4206962,CHEMBL4202608
CHEMBL4214284,CHEMBL4214284
CHEMBL4214284,CHEMBL4207093
CHEMBL4463324,CHEMBL4463324
CHEMBL4463324,CHEMBL4451597
CHEMBL4466025,CHEMBL4466025
CHEMBL4466025,CHEMBL4459749
CHEMBL4563601,CHEMBL4563601
CHEMBL4563601,CHEMBL4522571
CHEMBL4211900,CHEMBL4211900
CHEMBL4211900,CHEMBL4202672
CHEMBL4215637,CHEMBL4215637
CHEMBL4215637,CHEMBL4203439
CHEMBL4217109,CHEMBL4217109
CHEMBL4217109,CHEMBL4203957
CHEMBL4214975,CHEMBL4205254
CHEMBL4214975,CHEMBL4202787
CHEMBL4214975,CHEMBL4214975
CHEMBL4206569,CHEMBL4206569
CHEMBL4206569,CHEMBL4202953
CHEMBL4214927,CHEMBL4214927
CHEMBL4214927,CHEMBL4211457
CHEMBL4206281,CHEMBL4206281
CHEMBL4206281,CHEMBL4204245
CHEMBL4209562,CHEMBL4205747
CHEMBL4209562,CHEMBL4204308
CHEMBL4209562,CHEMBL4209174
CHEMBL4209562,CHEMBL4209562
CHEMBL4211921,CHEMBL4211921
CHEMBL4211921,CHEMBL4203637
CHEMBL5438438,CHEMBL5438438
CHEMBL5438438,CHEMBL5416439
CHEMBL4203753,CHEMBL4203753
CHEMBL4203753,CHEMBL56356
CHEMBL5278915,CHEMBL5278915
CHEMBL5278915,CHEMBL4217449
CHEMBL4210145,CHEMBL4210145
CHEMBL4210145,CHEMBL4203920
CHEMBL4206996,CHEMBL4206996
CHEMBL4206996,CHEMBL4204353
CHEMBL4218498,CHEMBL4218498
CHEMBL4218498,CHEMBL4211706
CHEMBL4204576,CHEMBL4204576
CHEMBL4204576,CHEMBL4204036
CHEMBL4213805,CHEMBL4213805
CHEMBL4213805,CHEMBL4204333
CHEMBL4878106,CHEMBL4878106
CHEMBL4878106,CHEMBL4868121
CHEMBL4213571,CHEMBL4213571
CHEMBL4213571,CHEMBL4204816
CHEMBL4217198,CHEMBL4206444
CHEMBL4217198,CHEMBL4204996
CHEMBL4217198,CHEMBL4216182
CHEMBL4217198,CHEMBL4217198
CHEMBL435382,CHEMBL435382
CHEMBL435382,CHEMBL420507
CHEMBL4215893,CHEMBL4215893
CHEMBL4215893,CHEMBL4205098
CHEMBL54661,CHEMBL54661
CHEMBL54661,CHEMBL42055
CHEMBL4218307,CHEMBL4210954
CHEMBL4218307,CHEMBL4207824
CHEMBL4218307,CHEMBL4218307
CHEMBL4206296,CHEMBL4206296
CHEMBL4206296,CHEMBL4205788
CHEMBL4212780,CHEMBL4212780
CHEMBL4212780,CHEMBL4205917
CHEMBL4217935,CHEMBL4217935
CHEMBL4217935,CHEMBL4206220
CHEMBL4217995,CHEMBL4209733
CHEMBL4217995,CHEMBL4206292
CHEMBL4217995,CHEMBL4217995
CHEMBL4214711,CHEMBL4214210
CHEMBL4214711,CHEMBL4213534
CHEMBL4214711,CHEMBL4214711
CHEMBL420656,CHEMBL420656
CHEMBL420656,CHEMBL47468
CHEMBL4207167,CHEMBL4207167
CHEMBL4207167,CHEMBL422563
CHEMBL4216860,CHEMBL4216860
CHEMBL4216860,CHEMBL4207529
CHEMBL4217905,CHEMBL4217905
CHEMBL4217905,CHEMBL4207959
CHEMBL4218551,CHEMBL4213610
CHEMBL4218551,CHEMBL4208259
CHEMBL4218551,CHEMBL4218551
CHEMBL4208914,CHEMBL4208914
CHEMBL4208914,CHEMBL4208376
CHEMBL4213312,CHEMBL4213312
CHEMBL4213312,CHEMBL4208379
CHEMBL4209416,CHEMBL4209416
CHEMBL4209416,CHEMBL4208876
CHEMBL4213447,CHEMBL4213447
CHEMBL4213447,CHEMBL4209052
CHEMBL4214361,CHEMBL4214361
CHEMBL4214361,CHEMBL4209459
CHEMBL421729,CHEMBL421729
CHEMBL421729,CHEMBL420973
CHEMBL93779,CHEMBL420986
CHEMBL93779,CHEMBL93753
CHEMBL93779,CHEMBL93779
CHEMBL4876602,CHEMBL4849706
CHEMBL4876602,CHEMBL4848258
CHEMBL4876602,CHEMBL4876602
CHEMBL4210445,CHEMBL4210445
CHEMBL4210445,CHEMBL562520
CHEMBL4216211,CHEMBL4211766
CHEMBL4216211,CHEMBL4211249
CHEMBL4216211,CHEMBL4216211
CHEMBL4217504,CHEMBL4217504
CHEMBL4217504,CHEMBL4212548
CHEMBL502430,CHEMBL4299380
CHEMBL502430,CHEMBL455735
CHEMBL502430,CHEMBL4299406
CHEMBL502430,CHEMBL4299429
CHEMBL502430,CHEMBL4299435
CHEMBL502430,CHEMBL4299491
CHEMBL502430,CHEMBL498908
CHEMBL502430,CHEMBL499994
CHEMBL502430,CHEMBL502430
CHEMBL4299407,CHEMBL4299407
CHEMBL4299407,CHEMBL4299384
CHEMBL553840,CHEMBL553840
CHEMBL553840,CHEMBL421370
CHEMBL4216134,CHEMBL4216134
CHEMBL4216134,CHEMBL4213716
CHEMBL4218781,CHEMBL4218781
CHEMBL4218781,CHEMBL4214405
CHEMBL4215591,CHEMBL4215591
CHEMBL4215591,CHEMBL4215198
CHEMBL4217401,CHEMBL4217401
CHEMBL4217401,CHEMBL480569
CHEMBL4588404,CHEMBL4445101
CHEMBL4588404,CHEMBL4435527
CHEMBL4588404,CHEMBL4465475
CHEMBL4588404,CHEMBL4527487
CHEMBL4588404,CHEMBL4581165
CHEMBL4588404,CHEMBL4588404
CHEMBL4226613,CHEMBL4226613
CHEMBL4226613,CHEMBL4225594
CHEMBL5440773,CHEMBL5440773
CHEMBL5440773,CHEMBL5420354
CHEMBL4228464,CHEMBL4227100
CHEMBL4228464,CHEMBL4226867
CHEMBL4228464,CHEMBL4227688
CHEMBL4228464,CHEMBL4228464
CHEMBL4802048,CHEMBL4802048
CHEMBL4802048,CHEMBL4802045
CHEMBL4228861,CHEMBL4228861
CHEMBL4228861,CHEMBL4228081
CHEMBL5405779,CHEMBL5405779
CHEMBL5405779,CHEMBL5399656
CHEMBL5422534,CHEMBL5420610
CHEMBL5422534,CHEMBL5405258
CHEMBL5422534,CHEMBL5422534
CHEMBL553371,CHEMBL553371
CHEMBL553371,CHEMBL77971
CHEMBL4241141,CHEMBL4241141
CHEMBL4241141,CHEMBL4237410
CHEMBL4245472,CHEMBL4245472
CHEMBL4245472,CHEMBL4237501
CHEMBL4243589,CHEMBL4243589
CHEMBL4243589,CHEMBL4239360
CHEMBL4246412,CHEMBL4246412
CHEMBL4246412,CHEMBL4241591
CHEMBL4248597,CHEMBL4248597
CHEMBL4248597,CHEMBL4238029
CHEMBL4241830,CHEMBL4241830
CHEMBL4241830,CHEMBL4238124
CHEMBL4249512,CHEMBL4246174
CHEMBL4249512,CHEMBL4238213
CHEMBL4249512,CHEMBL4249512
CHEMBL5198378,CHEMBL5198378
CHEMBL5198378,CHEMBL4238289
CHEMBL5180450,CHEMBL5180450
CHEMBL5180450,CHEMBL4240426
CHEMBL5202222,CHEMBL5202222
CHEMBL5202222,CHEMBL4241369
CHEMBL5206165,CHEMBL5206165
CHEMBL5206165,CHEMBL4243649
CHEMBL4244691,CHEMBL4244691
CHEMBL4244691,CHEMBL4238479
CHEMBL4242635,CHEMBL4242635
CHEMBL4242635,CHEMBL4238482
CHEMBL4242719,CHEMBL4242719
CHEMBL4242719,CHEMBL4238545
CHEMBL4246655,CHEMBL4246655
CHEMBL4246655,CHEMBL4238679
CHEMBL4248953,CHEMBL4248953
CHEMBL4248953,CHEMBL4238909
CHEMBL4249172,CHEMBL4249172
CHEMBL4249172,CHEMBL4239085
CHEMBL4242392,CHEMBL4242392
CHEMBL4242392,CHEMBL4239091
CHEMBL4246089,CHEMBL4241824
CHEMBL4246089,CHEMBL4239588
CHEMBL4246089,CHEMBL4246089
CHEMBL4446267,CHEMBL4446267
CHEMBL4446267,CHEMBL4243367
CHEMBL4243938,CHEMBL4243938
CHEMBL4243938,CHEMBL4240172
CHEMBL4248491,CHEMBL4248491
CHEMBL4248491,CHEMBL4239823
CHEMBL4251261,CHEMBL4251261
CHEMBL4251261,CHEMBL4240694
CHEMBL4243848,CHEMBL4243848
CHEMBL4243848,CHEMBL4240954
CHEMBL4250475,CHEMBL4250475
CHEMBL4250475,CHEMBL4241050
CHEMBL4247707,CHEMBL4247707
CHEMBL4247707,CHEMBL4242138
CHEMBL4245997,CHEMBL4245997
CHEMBL4245997,CHEMBL4242170
CHEMBL4247770,CHEMBL4247770
CHEMBL4247770,CHEMBL4242268
CHEMBL4246202,CHEMBL4246202
CHEMBL4246202,CHEMBL4242858
CHEMBL4247275,CHEMBL4247275
CHEMBL4247275,CHEMBL4243036
CHEMBL4249426,CHEMBL4249426
CHEMBL4249426,CHEMBL4245622
CHEMBL5173537,CHEMBL5173537
CHEMBL5173537,CHEMBL4245987
CHEMBL4249598,CHEMBL4249598
CHEMBL4249598,CHEMBL4246259
CHEMBL4250244,CHEMBL4250244
CHEMBL4250244,CHEMBL4246630
CHEMBL442323,CHEMBL442323
CHEMBL442323,CHEMBL425806
CHEMBL4281278,CHEMBL4281278
CHEMBL4281278,CHEMBL4276740
CHEMBL4288922,CHEMBL4288922
CHEMBL4288922,CHEMBL4278244
CHEMBL4292072,CHEMBL4289745
CHEMBL4292072,CHEMBL4281879
CHEMBL4292072,CHEMBL4292072
CHEMBL4292010,CHEMBL4281393
CHEMBL4292010,CHEMBL4276860
CHEMBL4292010,CHEMBL4292010
CHEMBL4283198,CHEMBL4283198
CHEMBL4283198,CHEMBL4278647
CHEMBL4293778,CHEMBL4293778
CHEMBL4293778,CHEMBL4279720
CHEMBL4294868,CHEMBL4294868
CHEMBL4294868,CHEMBL4286963
CHEMBL4285047,CHEMBL4285047
CHEMBL4285047,CHEMBL4284816
CHEMBL4295108,CHEMBL4295108
CHEMBL4295108,CHEMBL4276938
CHEMBL4282322,CHEMBL4282322
CHEMBL4282322,CHEMBL4276963
CHEMBL4284327,CHEMBL4284327
CHEMBL4284327,CHEMBL4277083
CHEMBL4281081,CHEMBL4281081
CHEMBL4281081,CHEMBL4277243
CHEMBL4291228,CHEMBL4291228
CHEMBL4291228,CHEMBL4280648
CHEMBL4289532,CHEMBL4289532
CHEMBL4289532,CHEMBL4278853
CHEMBL4289375,CHEMBL4289375
CHEMBL4289375,CHEMBL4281492
CHEMBL4287723,CHEMBL4287723
CHEMBL4287723,CHEMBL4281961
CHEMBL4793994,CHEMBL4793994
CHEMBL4793994,CHEMBL4762438
CHEMBL4278988,CHEMBL4278988
CHEMBL4278988,CHEMBL4277927
CHEMBL4288603,CHEMBL4288603
CHEMBL4288603,CHEMBL4277947
CHEMBL4283221,CHEMBL4283221
CHEMBL4283221,CHEMBL4278033
CHEMBL4285420,CHEMBL4285420
CHEMBL4285420,CHEMBL4280259
CHEMBL4289930,CHEMBL4289930
CHEMBL4289930,CHEMBL4288652
CHEMBL4286052,CHEMBL4286052
CHEMBL4286052,CHEMBL4283473
CHEMBL4279632,CHEMBL4279632
CHEMBL4279632,CHEMBL4278146
CHEMBL4289416,CHEMBL4285633
CHEMBL4289416,CHEMBL4278746
CHEMBL4289416,CHEMBL4287058
CHEMBL4289416,CHEMBL4289416
CHEMBL4283785,CHEMBL4279047
CHEMBL4283785,CHEMBL4278845
CHEMBL4283785,CHEMBL4283785
CHEMBL4744403,CHEMBL4744403
CHEMBL4744403,CHEMBL4278882
CHEMBL512076,CHEMBL466174
CHEMBL512076,CHEMBL461869
CHEMBL512076,CHEMBL466614
CHEMBL512076,CHEMBL512076
CHEMBL517123,CHEMBL466412
CHEMBL517123,CHEMBL466175
CHEMBL517123,CHEMBL466615
CHEMBL517123,CHEMBL517123
CHEMBL496174,CHEMBL496174
CHEMBL496174,CHEMBL495979
CHEMBL4279417,CHEMBL4279417
CHEMBL4279417,CHEMBL444942
CHEMBL5198325,CHEMBL5198325
CHEMBL5198325,CHEMBL4279669
CHEMBL4290592,CHEMBL4290592
CHEMBL4290592,CHEMBL4279946
CHEMBL4291492,CHEMBL4281188
CHEMBL4291492,CHEMBL4280176
CHEMBL4291492,CHEMBL4291492
CHEMBL4291517,CHEMBL4291517
CHEMBL4291517,CHEMBL4280872
CHEMBL4289528,CHEMBL4289528
CHEMBL4289528,CHEMBL4281487
CHEMBL4289291,CHEMBL4284224
CHEMBL4289291,CHEMBL4281766
CHEMBL4289291,CHEMBL4289291
CHEMBL4290154,CHEMBL4290154
CHEMBL4290154,CHEMBL4282289
CHEMBL4288201,CHEMBL4284952
CHEMBL4288201,CHEMBL4282878
CHEMBL4288201,CHEMBL4288201
CHEMBL4292921,CHEMBL4288857
CHEMBL4292921,CHEMBL4284150
CHEMBL4292921,CHEMBL4292921
CHEMBL4294086,CHEMBL4294086
CHEMBL4294086,CHEMBL4284954
CHEMBL5286235,CHEMBL5286235
CHEMBL5286235,CHEMBL4286065
CHEMBL4294620,CHEMBL4294620
CHEMBL4294620,CHEMBL4287383
CHEMBL4292963,CHEMBL4290319
CHEMBL4292963,CHEMBL4289587
CHEMBL4292963,CHEMBL4292963
CHEMBL5082679,CHEMBL443326
CHEMBL5082679,CHEMBL429588
CHEMBL5082679,CHEMBL5082679
CHEMBL4296737,CHEMBL4296737
CHEMBL4296737,CHEMBL4296725
CHEMBL4523032,CHEMBL4523032
CHEMBL4523032,CHEMBL4297188
CHEMBL5303356,CHEMBL4458435
CHEMBL5303356,CHEMBL4297477
CHEMBL5303356,CHEMBL4471304
CHEMBL5303356,CHEMBL4747591
CHEMBL5303356,CHEMBL5303356
CHEMBL4640314,CHEMBL4640314
CHEMBL4640314,CHEMBL4535276
CHEMBL4459754,CHEMBL4459754
CHEMBL4459754,CHEMBL4297488
CHEMBL4572218,CHEMBL4572218
CHEMBL4572218,CHEMBL4297644
CHEMBL4299488,CHEMBL4299364
CHEMBL4299488,CHEMBL4299362
CHEMBL4299488,CHEMBL4299428
CHEMBL4299488,CHEMBL4299456
CHEMBL4299488,CHEMBL4299488
CHEMBL4299448,CHEMBL4299370
CHEMBL4299448,CHEMBL4299368
CHEMBL4299448,CHEMBL4299426
CHEMBL4299448,CHEMBL4299448
CHEMBL509089,CHEMBL4299391
CHEMBL509089,CHEMBL446811
CHEMBL509089,CHEMBL4299417
CHEMBL509089,CHEMBL4299445
CHEMBL509089,CHEMBL4299446
CHEMBL509089,CHEMBL4299470
CHEMBL509089,CHEMBL455342
CHEMBL509089,CHEMBL506834
CHEMBL509089,CHEMBL509089
CHEMBL4299468,CHEMBL4299468
CHEMBL4299468,CHEMBL4299467
CHEMBL4299469,CHEMBL4299430
CHEMBL4299469,CHEMBL4299403
CHEMBL4299469,CHEMBL4299447
CHEMBL4299469,CHEMBL4299449
CHEMBL4299469,CHEMBL4299469
CHEMBL4299419,CHEMBL4299419
CHEMBL4299419,CHEMBL4299411
CHEMBL4299472,CHEMBL4299472
CHEMBL4299472,CHEMBL4299427
CHEMBL4299559,CHEMBL4299559
CHEMBL4299559,CHEMBL4299558
CHEMBL430675,CHEMBL430675
CHEMBL430675,CHEMBL99382
CHEMBL431166,CHEMBL431166
CHEMBL431166,CHEMBL63346
CHEMBL592675,CHEMBL431701
CHEMBL592675,CHEMBL9509
CHEMBL592675,CHEMBL592675
CHEMBL432258,CHEMBL432258
CHEMBL432258,CHEMBL432256
CHEMBL5191476,CHEMBL5191476
CHEMBL5191476,CHEMBL5176159
CHEMBL437017,CHEMBL437017
CHEMBL437017,CHEMBL7390
CHEMBL438726,CHEMBL438726
CHEMBL438726,CHEMBL437057
CHEMBL593662,CHEMBL593662
CHEMBL593662,CHEMBL437430
CHEMBL440115,CHEMBL440115
CHEMBL440115,CHEMBL61845
CHEMBL60547,CHEMBL441765
CHEMBL60547,CHEMBL58033
CHEMBL60547,CHEMBL482811
CHEMBL60547,CHEMBL593781
CHEMBL60547,CHEMBL60547
CHEMBL499183,CHEMBL499183
CHEMBL499183,CHEMBL442612
CHEMBL514274,CHEMBL507489
CHEMBL514274,CHEMBL442636
CHEMBL514274,CHEMBL514274
CHEMBL499911,CHEMBL450557
CHEMBL499911,CHEMBL442688
CHEMBL499911,CHEMBL499911
CHEMBL457967,CHEMBL457967
CHEMBL457967,CHEMBL442843
CHEMBL512736,CHEMBL512736
CHEMBL512736,CHEMBL456017
CHEMBL5416125,CHEMBL5414932
CHEMBL5416125,CHEMBL5405179
CHEMBL5416125,CHEMBL5416125
CHEMBL4594757,CHEMBL4594757
CHEMBL4594757,CHEMBL4434685
CHEMBL4580787,CHEMBL4580787
CHEMBL4580787,CHEMBL4434727
CHEMBL4476160,CHEMBL4476160
CHEMBL4476160,CHEMBL4434945
CHEMBL4541794,CHEMBL4541794
CHEMBL4541794,CHEMBL4441048
CHEMBL4463467,CHEMBL4463467
CHEMBL4463467,CHEMBL4441909
CHEMBL4566757,CHEMBL4566757
CHEMBL4566757,CHEMBL4456855
CHEMBL4545802,CHEMBL4545802
CHEMBL4545802,CHEMBL4460875
CHEMBL4573743,CHEMBL4573743
CHEMBL4573743,CHEMBL4474556
CHEMBL4540844,CHEMBL4540844
CHEMBL4540844,CHEMBL4540233
CHEMBL4570482,CHEMBL4570482
CHEMBL4570482,CHEMBL4546689
CHEMBL4565700,CHEMBL4565700
CHEMBL4565700,CHEMBL4555926
CHEMBL4473857,CHEMBL4473857
CHEMBL4473857,CHEMBL4434948
CHEMBL5271210,CHEMBL5271210
CHEMBL5271210,CHEMBL4435044
CHEMBL4519039,CHEMBL4464493
CHEMBL4519039,CHEMBL4447288
CHEMBL4519039,CHEMBL4519039
CHEMBL4591854,CHEMBL4591854
CHEMBL4591854,CHEMBL4435138
CHEMBL4533641,CHEMBL4533641
CHEMBL4533641,CHEMBL4457064
CHEMBL4460874,CHEMBL4460874
CHEMBL4460874,CHEMBL4435139
CHEMBL4519857,CHEMBL4519857
CHEMBL4519857,CHEMBL4435302
CHEMBL4457542,CHEMBL4457542
CHEMBL4457542,CHEMBL4442278
CHEMBL4561869,CHEMBL4561869
CHEMBL4561869,CHEMBL4435410
CHEMBL4464408,CHEMBL4464408
CHEMBL4464408,CHEMBL4442697
CHEMBL4561999,CHEMBL4561999
CHEMBL4561999,CHEMBL4435669
CHEMBL4528047,CHEMBL4471776
CHEMBL4528047,CHEMBL4435678
CHEMBL4528047,CHEMBL4528047
CHEMBL4456039,CHEMBL4443717
CHEMBL4456039,CHEMBL4439662
CHEMBL4456039,CHEMBL4456039
CHEMBL5398402,CHEMBL5398402
CHEMBL5398402,CHEMBL4435698
CHEMBL4550012,CHEMBL4550012
CHEMBL4550012,CHEMBL4435788
CHEMBL4548448,CHEMBL4548448
CHEMBL4548448,CHEMBL4465052
CHEMBL4593413,CHEMBL4513651
CHEMBL4593413,CHEMBL4472422
CHEMBL4593413,CHEMBL4548394
CHEMBL4593413,CHEMBL4574618
CHEMBL4593413,CHEMBL4593413
CHEMBL4541206,CHEMBL4467749
CHEMBL4541206,CHEMBL4450665
CHEMBL4541206,CHEMBL4541206
CHEMBL4573960,CHEMBL4573960
CHEMBL4573960,CHEMBL4525653
CHEMBL4597874,CHEMBL4597874
CHEMBL4597874,CHEMBL4451327
CHEMBL4455826,CHEMBL4455826
CHEMBL4455826,CHEMBL4453368
CHEMBL4476174,CHEMBL4447814
CHEMBL4476174,CHEMBL4436722
CHEMBL4476174,CHEMBL4473097
CHEMBL4476174,CHEMBL4476174
CHEMBL4458895,CHEMBL4458895
CHEMBL4458895,CHEMBL4436757
CHEMBL4579923,CHEMBL4579923
CHEMBL4579923,CHEMBL4448491
CHEMBL4572775,CHEMBL4572775
CHEMBL4572775,CHEMBL4436860
